CustomerID,CustomerName,CustomerType,RegistrationDate,LastOrderDate,TotalLifetimeValue,CustomerSegment,StateCode,City,ZipCode,AcquisitionChannel
71249962,Gregory King,Small Business,2024-06-14,2024-09-26,9168.57,Bronze,DL,Port Raymondstad,94576,Social Media
d28ee7b0,Jennifer Golden,Small Business,2022-01-14,2024-06-16,8211.01,Gold,TS,Port Sarah,20629,Referral
2435f413,Robert Adams,Small Business,2022-02-13,2022-03-31,13903.83,Bronze,RJ,Port Maurice,41999,Referral
db14e7aa,Charles Snyder,Small Business,2024-01-21,2024-05-16,17277.5,Gold,UP,East Joseph,84996,Online Ad
ca230ace,Justin Smith,Individual,2023-10-14,2025-05-05,11924.9,Silver,AP,Jacksonchester,43119,Referral
86548a2e,Aaron Cooper,Individual,2023-06-16,2023-06-16,12443.5,Silver,GJ,Amandaview,01447,Online Ad
585cf135,Daniel French,Corporate,2022-08-10,2024-08-03,5213.23,Bronze,MH,North Kevinberg,96987,Social Media
9a80f409,Jonathan Kramer,Individual,2022-11-26,2025-05-12,1124.32,Bronze,KA,North David,35484,Referral
e45d23f8,Melissa Barnes,Small Business,2022-01-24,2024-06-22,1738.03,Bronze,TS,New Tammy,23609,Referral
735ef53c,James Doyle,Individual,2021-12-30,2024-07-03,1360.39,Gold,MH,Emilystad,28616,Referral
bbbd1a7a,Elizabeth Willis,Individual,2022-01-17,2022-09-17,2437.66,Silver,WB,Candiceshire,59342,Social Media
263cd512,Walter Martinez,Corporate,2022-12-03,2025-01-03,1179.61,Bronze,TN,Christopherburgh,80501,Referral
8cf8c33b,Martha Schaefer,Corporate,2024-06-21,2025-01-25,8588.37,Silver,TN,West Amber,57606,Organic Search
c36cbb36,Michael Cross,Corporate,2023-04-15,2025-03-21,6742.89,Bronze,AP,Abigailmouth,31729,Online Ad
f43b8409,Melissa Parker,Small Business,2023-06-11,2025-06-28,4735.53,Gold,KA,South Ricky,44576,Social Media
b605953f,Brittany Mendoza,Small Business,2021-12-08,2024-08-17,5514.47,Gold,WB,West Kellyview,57059,Social Media
ed70db8c,Jessica Miller,Corporate,2022-02-12,2025-06-28,19892.72,Bronze,KA,South Bridget,04904,Organic Search
54f9a072,Janet Moon,Small Business,2023-05-03,2023-10-16,19126.5,Gold,MH,Flemingstad,84813,Social Media
6a6311bb,Daniel Ward,Corporate,2024-04-14,2025-04-10,2229.01,Silver,TN,Brownside,58459,Social Media
d6b5feee,Nicole Bennett MD,Small Business,2023-09-12,2024-09-13,12014.48,Gold,AP,Jeffreyborough,78297,Online Ad
a06f9dad,Wayne Meyer,Small Business,2024-06-19,2025-04-16,19547.37,Bronze,UP,Campbellstad,27613,Social Media
4466a1d8,Robert Cannon,Corporate,2021-11-12,2023-08-25,206.83,Gold,KA,Thomasshire,01565,Online Ad
3baf9512,Jacob Casey,Corporate,2024-06-05,2024-12-29,19352.28,Gold,DL,Robertshire,41815,Referral
ce926765,John Mclaughlin,Small Business,2023-01-03,2023-02-22,19278.94,Gold,RJ,Morganburgh,86084,Referral
85a74f02,Michael Castro,Corporate,2023-02-28,2023-12-06,15903.94,Bronze,TS,Rodriguezstad,50254,Social Media
2085def2,Taylor Hampton,Individual,2023-11-30,2024-12-18,6554.48,Silver,GJ,West Daniel,33109,Organic Search
4e3af349,Debra Rodgers,Corporate,2022-07-01,2024-02-07,5850.18,Bronze,AP,East Eric,14497,Organic Search
94b7613b,Samuel Hartman,Small Business,2022-12-27,2025-02-13,3341.47,Gold,AP,South Josephfort,49901,Organic Search
864d18a3,Daniel Jones,Individual,2022-10-17,2024-08-10,8483.22,Silver,DL,Georgeside,60637,Organic Search
2c216b6a,Michael Wilson,Individual,2022-04-11,2024-08-19,14333.59,Silver,TS,West Jennifertown,19317,Organic Search
d8abd36c,Tammy Woods,Corporate,2022-04-30,2023-07-19,319.04,Bronze,GJ,Kimberlyberg,57996,Organic Search
6c1fff60,Robert Mathis,Small Business,2021-11-11,2025-04-28,5619.45,Gold,TN,East Meganfurt,77647,Organic Search
e522faba,Tiffany Gonzalez,Corporate,2022-07-18,2023-12-12,7638.5,Bronze,RJ,East Joshuamouth,84849,Online Ad
8d4083e6,Jennifer Wilson,Individual,2022-04-15,2024-12-14,9117.13,Silver,KA,North Tonyashire,19156,Referral
10a7a8ae,Angela Mcneil,Small Business,2023-06-14,2025-04-17,15051.12,Silver,TS,Lake Kathyfurt,34549,Organic Search
68fbdc72,Shawna Sanders,Individual,2022-07-14,2023-03-03,7069.72,Silver,TS,West Steven,91617,Social Media
5b6d2d25,Jason Baker,Individual,2024-05-07,2025-02-02,18567.7,Gold,DL,North Claudia,88604,Online Ad
1f520b37,Nicole Williams,Individual,2024-05-13,2024-11-11,17983.15,Gold,TS,Brookefort,71231,Referral
0632da25,Thomas Stuart,Corporate,2021-11-03,2022-06-04,19358.11,Bronze,RJ,Bryanmouth,20979,Social Media
3d3882b2,Brittney Blevins,Individual,2021-07-12,2022-02-06,5204.16,Bronze,AP,Bobbyberg,56185,Organic Search
3e7164b8,Briana Davis,Small Business,2023-03-02,2023-07-03,10314.79,Gold,GJ,Donnastad,03016,Referral
7adb2b4f,Jasmine Spencer,Individual,2023-08-06,2024-11-06,18691.24,Gold,TS,Burkestad,01176,Organic Search
b539d2b0,James Knapp,Corporate,2023-07-29,2025-01-05,14576.99,Gold,KA,Maryborough,30738,Referral
e4dec3ff,David Krueger,Small Business,2022-06-13,2022-10-30,16430.03,Gold,UP,Lake Denise,25340,Online Ad
722770a4,Jeanette Zuniga,Individual,2021-11-28,2023-08-21,3949.8,Silver,UP,Brownberg,52665,Online Ad
943a7289,Jasmine Fitzpatrick,Corporate,2023-01-21,2023-08-09,13822.4,Bronze,TS,Danielfurt,85161,Organic Search
6b0857fe,Joseph Swanson,Individual,2022-08-26,2025-01-17,16947.17,Silver,TS,West Theodore,19433,Online Ad
243bdae8,Katherine Pierce,Corporate,2022-09-14,2023-06-24,2939.94,Bronze,AP,East Timothy,11244,Social Media
309d23d0,Molly Johnson,Corporate,2022-12-28,2024-06-29,12885.85,Silver,TN,Avilaland,39425,Referral
442e5f62,Janet Williams,Individual,2024-06-28,2025-03-19,15969.15,Bronze,AP,South Sheila,85641,Referral
9c4aac8a,John Donovan,Corporate,2024-04-02,2024-04-24,14991.87,Bronze,MH,Lanestad,37949,Referral
c3df8182,James Sanders,Corporate,2024-01-13,2025-01-19,5727.74,Silver,KA,Derrickside,93029,Online Ad
7040f4a2,Matthew Reeves,Small Business,2021-12-11,2024-01-10,17896.28,Bronze,AP,Reynoldstown,43629,Online Ad
d8190bce,Craig Parker,Corporate,2022-05-22,2023-09-11,6489.88,Bronze,KA,Davisbury,38454,Social Media
d695c1aa,Arthur Ramirez,Corporate,2021-12-20,2025-02-24,14045.92,Bronze,AP,West Andrewfort,73794,Social Media
8a06527b,Danny Suarez,Corporate,2023-06-10,2024-09-13,17664.82,Gold,AP,West James,99750,Organic Search
10a47089,Gregory Lewis,Corporate,2022-11-30,2023-09-17,9237.31,Silver,TS,East Aaronchester,68962,Online Ad
8f967648,Julie Callahan,Individual,2021-07-29,2025-01-01,17065.94,Gold,DL,Michaelberg,80680,Social Media
61573c35,Tiffany Bass,Corporate,2024-04-17,2024-10-09,17826.51,Bronze,MH,New Dustinshire,30068,Referral
304c42e9,Michael Scott,Small Business,2023-03-08,2023-05-13,14018.09,Bronze,DL,East Dennisborough,03544,Online Ad
d32c3b23,Anthony Hood,Individual,2023-10-25,2024-07-20,6081.06,Gold,TS,New Thomasbury,73830,Referral
69c285e1,Nicole Brown,Small Business,2021-08-12,2022-05-29,2873.66,Bronze,UP,West Kaitlynstad,11764,Referral
77ebd954,Melissa Smith,Small Business,2023-12-16,2024-07-14,14800.53,Gold,TN,Sharonmouth,56218,Referral
591f3eab,Peter Spears,Small Business,2023-08-21,2024-11-03,3365.4,Silver,GJ,New Billyview,41640,Online Ad
73e12e34,Kenneth Anderson,Individual,2024-05-02,2024-11-22,11759.75,Bronze,GJ,Cookmouth,11159,Organic Search
99799cf3,Darryl Coleman,Corporate,2023-08-11,2024-09-30,18275.96,Gold,DL,East Greggburgh,95300,Online Ad
12a87a08,Sarah Edwards,Corporate,2023-07-19,2024-04-12,7088.35,Gold,GJ,Katherineland,93831,Social Media
1257dddd,Brandy Hunt,Small Business,2024-05-25,2024-07-31,8221.22,Silver,GJ,Port Zacharyborough,89068,Organic Search
d1408f44,Taylor Hall,Individual,2023-02-15,2024-01-10,17411.2,Gold,AP,South Meganview,31063,Online Ad
40ca90f7,Jason Greene,Corporate,2023-10-11,2024-09-09,2712.45,Bronze,WB,Martineztown,31160,Social Media
bd892c57,Andrew Carey,Individual,2023-09-03,2024-03-31,9479.29,Bronze,GJ,Whiteshire,87515,Online Ad
40795a17,Heather Harris,Small Business,2023-04-11,2024-06-28,15419.05,Bronze,RJ,Nicolehaven,06734,Organic Search
b0713fdc,Melanie Morse,Corporate,2024-02-13,2024-06-26,11233.32,Gold,TN,North Jennifer,27123,Referral
77b360cb,Jason Martinez,Corporate,2022-02-13,2023-10-14,2313.08,Silver,MH,Port Anthonybury,74800,Online Ad
fdac5581,James Dickerson,Individual,2024-01-17,2025-01-31,16407.87,Gold,RJ,West Renee,43254,Referral
3944ed64,Candice Reid,Corporate,2023-03-03,2023-10-09,17680.16,Gold,MH,Hardyton,47073,Online Ad
53571e41,Matthew Morgan,Individual,2022-08-15,2024-03-03,9011.2,Silver,TN,Donnamouth,12655,Social Media
c1596daa,Brett Hernandez,Individual,2022-10-12,2023-01-24,7534.82,Bronze,AP,East Kenneth,43605,Online Ad
e71bb605,Susan Gregory,Individual,2023-12-10,2025-07-04,15632.58,Bronze,KA,Schneiderview,02018,Organic Search
847899eb,Kayla Woodward,Small Business,2022-10-12,2023-05-24,7060.92,Bronze,TS,Fordhaven,41613,Social Media
eeeaa4ba,Darren Roberts,Corporate,2021-10-09,2023-07-08,4718.35,Gold,MH,Williamsbury,68238,Online Ad
674b0a5a,Brandon Hurst,Small Business,2023-06-02,2023-07-12,15081.1,Bronze,DL,West Jamesfurt,34151,Online Ad
a0ea330b,Nicole Gonzalez,Individual,2023-10-01,2024-08-05,5076.78,Silver,DL,East Brooke,23320,Social Media
62d06ff0,Shannon Brown,Individual,2022-02-11,2024-03-25,16710.19,Gold,TN,Hernandezville,59550,Referral
a8d28070,Jonathan Lawson,Corporate,2022-09-20,2023-06-21,13656.48,Gold,DL,Joneshaven,23848,Online Ad
6685ea1d,Christina Brown,Individual,2022-12-07,2024-07-08,7545.26,Silver,AP,West Melanieland,15866,Social Media
83d52c1a,Barbara Walker,Corporate,2022-11-11,2023-04-28,5949.18,Bronze,RJ,Aaronfurt,67981,Organic Search
b8dbf7c6,Lauren Johnson,Corporate,2023-10-22,2024-09-25,17290.48,Gold,MH,New Saraview,28982,Social Media
4fef209e,Dominique Moody,Small Business,2022-12-23,2025-06-24,5090.18,Gold,UP,North Steven,78253,Online Ad
dd5cbc6b,Dr. Marilyn Shah,Corporate,2021-09-18,2023-12-17,6982.19,Bronze,KA,South Charles,23424,Referral
1cab6ffa,Deanna Thomas,Corporate,2023-01-30,2025-03-10,15173.64,Silver,KA,New Douglasstad,19275,Social Media
e0be962d,Brandon Keith,Individual,2023-10-30,2025-03-08,5349.81,Silver,DL,New Amyborough,18983,Referral
ac01e44e,John Silva Jr.,Small Business,2022-12-08,2025-06-02,6581.4,Bronze,DL,Woodburgh,54980,Social Media
2ab8b12a,Brian Fernandez,Small Business,2023-03-16,2023-07-30,8014.69,Silver,GJ,Josephstad,20563,Social Media
451d5bb9,Brittany Brown,Small Business,2021-09-22,2024-08-02,15780.77,Silver,GJ,Johnmouth,40603,Referral
e47b91a8,Dr. Whitney Roth MD,Small Business,2024-02-19,2025-05-08,16371.67,Silver,KA,Brendanhaven,51267,Referral
8bc9eb88,Casey Wilson,Individual,2024-04-28,2024-12-21,9122.51,Bronze,AP,Port Zacharyland,54361,Referral
212be647,Tracy Elliott,Individual,2022-03-08,2025-02-23,10772.75,Silver,MH,Millerland,57049,Social Media
0b346db8,David Green,Corporate,2022-07-16,2022-07-26,19725.32,Gold,DL,Robbinsside,96867,Organic Search
88c5bccd,Mary Bond,Individual,2021-12-01,2024-04-28,2735.17,Gold,TS,Port Carolyn,01030,Online Ad
0f91d514,Rebecca Mccormick,Individual,2023-03-22,2023-04-28,17729.87,Silver,DL,Chadville,00739,Online Ad
65c2e291,Courtney Greene,Individual,2023-06-16,2025-07-05,6540.7,Gold,TN,Gonzalesshire,80920,Online Ad
c1463b86,Jim Pittman,Small Business,2023-10-10,2024-04-27,12591.53,Gold,GJ,West John,79992,Organic Search
03e472dc,Jody Bridges,Small Business,2021-10-13,2023-10-17,3317.35,Silver,WB,Fowlerberg,94719,Organic Search
c4fefd8d,Brittany Frank,Small Business,2021-12-08,2023-12-04,11987.86,Gold,KA,Chavezport,10924,Social Media
75e045af,Daniel Torres,Corporate,2023-07-22,2024-11-03,18921.7,Silver,TN,West Jennifer,50429,Referral
352790dd,Jennifer Christian,Individual,2023-04-07,2024-09-02,18755.91,Silver,KA,New Craigchester,75876,Online Ad
531c031f,Jacqueline Garcia,Small Business,2022-04-08,2023-09-16,13364.4,Gold,GJ,Hallside,02231,Social Media
eedeba5f,Allison Hodges,Corporate,2021-12-10,2025-01-13,11292.66,Silver,WB,Rubenstad,35728,Online Ad
543aac1b,Peggy Horn,Corporate,2022-01-11,2025-06-29,12452.33,Silver,KA,West Matthewport,60962,Online Ad
58a15207,Shelley Terrell,Small Business,2022-04-24,2022-06-27,7680.95,Gold,KA,Deborahmouth,80246,Organic Search
0a41e0ef,Victoria Bonilla,Corporate,2021-09-17,2023-12-11,19732.43,Gold,WB,Kathyshire,54311,Online Ad
a837079c,Shelby Jackson,Small Business,2021-11-19,2024-03-18,9609.63,Gold,RJ,Mooreview,05450,Organic Search
c6e514c8,Karen Turner MD,Small Business,2022-12-19,2024-11-27,13980.2,Silver,TS,Jessicaland,86981,Referral
7776fd32,Richard Scott,Small Business,2023-09-30,2024-10-09,18522.28,Silver,UP,Matthewview,46433,Online Ad
596e58ea,Joseph King,Small Business,2022-03-05,2023-02-22,13956.39,Gold,UP,Smithshire,37925,Referral
4547461e,Alexander Bishop,Small Business,2024-03-01,2025-06-12,19244.8,Silver,DL,Kirkstad,53209,Online Ad
b1a51bba,Gail Brown,Individual,2022-05-19,2022-11-19,9693.56,Gold,AP,West Morgan,81859,Referral
eb289a17,Sarah Wright,Individual,2022-12-24,2025-01-24,17467.79,Gold,WB,North Tammy,77776,Referral
bfa82629,David Lester,Corporate,2023-03-19,2025-03-08,15429.21,Gold,KA,Brownside,67682,Referral
a6198a61,Dennis Wood,Small Business,2021-12-11,2023-01-11,4591.94,Bronze,DL,Diazland,77007,Online Ad
1ed1cd34,Susan Bullock,Individual,2023-04-05,2024-04-10,3210.04,Bronze,TS,New Joelbury,27054,Organic Search
a59104cb,Kathy Bass,Corporate,2022-06-23,2023-01-23,14868.1,Bronze,GJ,Lake Mckenziebury,06079,Online Ad
505cd74a,Thomas Dixon,Small Business,2022-10-30,2025-02-20,5057.27,Gold,MH,Richardberg,47356,Referral
0bcee901,Sarah Cohen,Individual,2022-05-10,2024-10-10,16034.35,Silver,GJ,Laurafort,63637,Social Media
5927d8e6,Michael Burton,Corporate,2022-03-26,2023-05-26,8076.74,Silver,WB,Martinstad,34091,Online Ad
6ac814d1,Angela Mccormick,Small Business,2023-07-10,2023-12-17,19595.83,Bronze,WB,South Sara,20061,Referral
41392001,Timothy Smith,Small Business,2022-11-25,2023-10-25,6518.87,Bronze,MH,Jeremyport,32045,Online Ad
e56a1481,John Acevedo,Small Business,2022-10-08,2023-11-12,14967.22,Bronze,UP,Davidstad,76079,Social Media
fe9c49fe,Megan Ray,Individual,2023-01-29,2023-08-27,13987.97,Silver,AP,East Mandy,27622,Social Media
1ef082af,Eddie Ramos,Small Business,2024-04-20,2024-08-22,5679.68,Bronze,KA,West Wayne,53184,Referral
00394010,Sandra Martinez,Small Business,2022-07-07,2023-08-25,1830.82,Gold,TN,Wilsonland,71434,Organic Search
ab8b6387,Jeremiah Le,Individual,2021-11-29,2023-07-09,13526.39,Silver,TN,Williamsmouth,71142,Organic Search
628b1975,Laura Cook,Individual,2021-11-28,2022-03-31,3708.38,Bronze,GJ,Port Laurie,90162,Online Ad
34b2c6a9,Brett Harris,Individual,2022-05-17,2023-03-12,2676.44,Bronze,TS,Annabury,85125,Organic Search
a3dc59f8,Sara Berry,Corporate,2023-10-07,2024-01-06,19517.35,Silver,MH,Lesliemouth,74058,Referral
ea0346d5,Katherine Marquez,Corporate,2021-08-11,2021-09-17,15180.68,Bronze,GJ,North Deborah,12066,Organic Search
b0e0c4f2,Sarah Terry,Small Business,2021-11-04,2022-02-10,5565.59,Bronze,AP,South Brendaborough,81058,Referral
a97f6cd0,Anthony Richardson,Corporate,2023-05-17,2024-01-31,18175.81,Bronze,AP,East Julianmouth,47313,Organic Search
3b6f4bf9,Philip King,Small Business,2024-05-10,2025-03-16,9380.25,Silver,UP,Russelltown,63248,Organic Search
cdef0c9a,Jillian Johnson,Individual,2021-11-29,2022-04-05,8096.86,Gold,MH,Richardsonshire,15274,Online Ad
559d5836,Brian Obrien,Individual,2021-11-06,2023-02-12,16097.59,Silver,DL,Sarahfurt,65447,Organic Search
745222f3,Jeffrey Smith,Small Business,2022-12-02,2024-06-16,2012.96,Bronze,GJ,Stephaniehaven,19807,Social Media
78219d51,Jason Bennett,Corporate,2023-10-22,2023-11-26,13494.0,Gold,MH,North Marissa,64195,Online Ad
5a8c6395,Jason Cooper,Corporate,2024-03-26,2024-10-13,1294.56,Silver,GJ,West Christopher,34756,Online Ad
df03a451,David Lopez,Corporate,2022-05-17,2022-10-27,2448.72,Bronze,DL,South Adamland,67947,Online Ad
491a750d,Leslie Perry,Individual,2024-05-25,2025-01-31,14803.24,Silver,AP,North Cheryl,10259,Social Media
33750bb2,Michelle Munoz,Small Business,2023-06-27,2023-12-10,13929.01,Bronze,TN,Port Eric,07224,Online Ad
9ec4887c,Patrick Forbes,Individual,2023-03-21,2025-01-26,18138.84,Bronze,KA,Port Jaime,19861,Referral
37648563,Robert Stein,Small Business,2021-12-10,2024-05-20,1282.63,Silver,GJ,Anitastad,94722,Organic Search
4f387749,Matthew Dickerson,Corporate,2023-04-07,2024-01-26,9924.5,Bronze,GJ,Danielsview,16002,Organic Search
e48fe1ef,Kevin Green,Corporate,2022-11-17,2023-02-16,14977.73,Gold,UP,Kellyhaven,44769,Referral
12d96017,Dr. Kelli Melendez MD,Corporate,2023-07-11,2024-10-26,12852.6,Silver,KA,Johnbury,71100,Organic Search
d48aa8d1,Dr. Andrew Newton,Small Business,2022-03-14,2023-08-31,5275.68,Bronze,GJ,North Jessicaborough,63748,Organic Search
16732872,Steven Rodriguez,Small Business,2023-06-04,2023-12-08,2426.22,Gold,AP,Washingtonhaven,95546,Referral
b3f23933,Joseph Walker,Corporate,2022-06-15,2025-05-27,17140.37,Gold,MH,New Rachelport,04242,Referral
5eccc793,Bernard Miller,Small Business,2023-04-23,2024-05-28,12212.25,Bronze,DL,Codyfort,86351,Referral
582f5989,Christopher Lane,Small Business,2021-09-16,2022-02-20,5828.83,Gold,TN,West Russell,44821,Social Media
bfb3062b,Julia Gould,Small Business,2021-09-27,2024-10-22,14847.07,Bronze,TN,Matthewmouth,55791,Organic Search
3e049a24,Vanessa Anderson,Small Business,2023-06-23,2025-01-07,19466.66,Silver,DL,West Natalie,02328,Referral
5df5d73b,Richard Watson,Small Business,2024-03-20,2024-10-22,15090.13,Silver,KA,North Brenda,37095,Organic Search
54fe6592,Michael Lopez,Small Business,2021-10-19,2023-04-21,14293.94,Bronze,DL,West Patrick,74018,Referral
c5ed0f29,Kelly Mays,Individual,2024-01-16,2025-01-27,15500.59,Bronze,WB,New Daniellechester,64293,Social Media
2ecc7dfc,John Rhodes MD,Small Business,2022-03-19,2022-09-18,15978.18,Bronze,DL,New Karenchester,43656,Online Ad
34ba92dc,Jessica Torres,Individual,2023-11-07,2023-11-22,12209.25,Bronze,TN,Port Felicia,96561,Organic Search
1ce33f77,Andrew Marquez,Corporate,2022-05-29,2022-09-17,10739.57,Bronze,UP,Lake Christina,63903,Social Media
56782d2f,Kelly Leon,Corporate,2021-08-18,2024-07-02,4375.56,Gold,AP,Hannahfurt,66757,Referral
47e25b43,Jessica Rodriguez,Small Business,2022-02-21,2022-12-17,15892.11,Silver,TS,East Johnmouth,98959,Referral
0015f6c1,Michael Harris,Small Business,2024-03-01,2025-07-05,8421.99,Gold,GJ,Laneland,17089,Online Ad
ad1b62b1,Reginald Wilson,Individual,2021-08-01,2023-09-19,8349.87,Gold,UP,Cobbton,82585,Social Media
02e8e06c,Tracie Brown,Individual,2021-08-30,2022-03-12,7588.34,Bronze,RJ,South Nichole,31041,Online Ad
71f7bb8d,Carol Atkins DDS,Small Business,2022-01-08,2024-03-30,12160.94,Bronze,TS,Chasemouth,34092,Social Media
8ead8fb7,David Harmon,Small Business,2022-03-29,2022-08-16,13700.47,Silver,UP,Walterland,38861,Organic Search
9f9fcde3,Virginia Ross,Small Business,2022-12-30,2024-03-19,19112.96,Bronze,WB,Millershire,53628,Social Media
05740a43,Samantha Long,Small Business,2022-04-21,2024-03-16,19292.89,Gold,UP,Port Michael,82333,Social Media
d772a006,Joseph Smith,Small Business,2022-07-26,2023-02-19,9019.78,Silver,UP,Mitchellport,48268,Organic Search
feb28918,Kimberly Caldwell,Corporate,2023-10-23,2024-11-02,9664.9,Bronze,TS,Simsfort,59857,Organic Search
25586132,Robin Rodriguez,Individual,2023-09-06,2024-05-04,16016.28,Bronze,GJ,Lake Zacharyville,19216,Referral
49583e67,Brianna Walters,Corporate,2023-03-22,2023-04-06,3473.36,Bronze,TS,Danielport,97814,Referral
4a1ca3d3,Kenneth Dean,Corporate,2021-08-14,2025-07-06,16526.01,Silver,GJ,Kimberlyview,46538,Online Ad
8b5f50c5,Joseph Bonilla,Corporate,2023-10-19,2024-02-07,18552.53,Bronze,GJ,Andersonstad,41968,Online Ad
7f398410,Sarah Miller,Corporate,2024-05-09,2024-07-02,18194.54,Silver,WB,Port Julie,96069,Organic Search
dc4ce2b1,Jason Baldwin,Small Business,2023-05-08,2023-10-14,17895.46,Gold,TS,West Dominic,14182,Social Media
6f094637,Michelle Yang,Small Business,2023-10-18,2023-12-02,3271.67,Silver,TN,North Tiffanyport,01796,Online Ad
839d2d1d,John Jackson,Corporate,2021-10-03,2023-03-28,6621.41,Gold,RJ,Matthewchester,12463,Organic Search
b708ee7e,Jennifer Jones,Corporate,2021-10-19,2024-08-24,4017.58,Silver,TS,New Kevinbury,50147,Organic Search
257fd7a0,Kendra Curtis,Corporate,2023-02-06,2024-04-29,1404.74,Bronze,WB,Taraville,15428,Referral
621db85c,Maria Lara,Corporate,2024-02-28,2024-11-19,16898.69,Bronze,RJ,Greenbury,63599,Online Ad
7fffc03e,Kyle Barton,Small Business,2021-11-13,2024-03-06,17165.21,Gold,AP,Lucasberg,78633,Referral
51cd472e,Marc Gilbert,Corporate,2021-12-29,2022-07-27,4349.04,Gold,TS,Elizabethtown,14983,Online Ad
424b857e,Jamie Berry,Individual,2024-01-18,2025-05-16,11079.63,Bronze,TS,South Nicoleshire,02693,Online Ad
863c78fb,Matthew Hall,Corporate,2021-08-31,2025-04-06,2574.67,Bronze,AP,New Elizabeth,26685,Social Media
6557f5a3,Megan Phelps,Corporate,2022-12-31,2023-06-22,15672.67,Bronze,GJ,Erikaberg,85747,Social Media
8899bf63,Stephen Love,Corporate,2024-05-14,2024-11-13,15430.33,Bronze,UP,Jimenezmouth,18503,Online Ad
ba6253d1,Valerie Myers,Corporate,2022-10-28,2023-02-10,6040.01,Bronze,MH,New Sandra,82184,Social Media
b0de45fd,Daniel Johnson,Corporate,2024-05-24,2025-03-22,9518.51,Silver,WB,Port Elizabethfurt,82311,Organic Search
